machine_id,temperature,pressure,vibration,humidity,runtime_hours,failure
882,64.6913122707968,61.13964753186454,2.2712098036226167,34.44599600557661,832,0
883,65.10560557481777,55.37834726432322,2.5182829490644743,32.90080867047936,234,0
884,80.44160877069072,37.99618760669598,3.2426028130549414,50.92055411438802,3861,0
885,76.81891489626311,38.16978300922972,3.8656746511673696,35.07555887587783,2726,0
886,88.46707325736034,63.37812723278022,4.081316957768537,44.60045390883556,7279,1
887,75.83928185325964,44.10096077201633,2.1621769388322183,59.75705101230074,1610,0
888,66.40707909212941,43.326521210139006,2.155297001297017,39.25181579649415,2896,0
889,75.9065483069231,31.871583246805738,4.315821840016223,51.12060680033157,7007,0
890,81.08703580582907,47.193774355187564,3.6467439354186446,56.71354084093128,4612,0
891,78.20482181197364,48.17824308131398,3.082864841868996,50.27191560040414,4402,0
892,75.07274031107298,55.72394477415588,3.4733366755549673,39.8319868402226,1743,0
893,80.66674689589154,38.807372574524194,2.9701962181485593,46.42107758998613,4506,0
894,81.69295590445672,37.83770566207512,3.524584683047615,27.126214068646547,3464,0
895,83.82158991037527,53.60770107821182,2.6639333034942596,32.19956841850048,6868,0
896,76.48709887589642,58.053840569816515,3.2688049344392307,33.95324818368081,9691,1
897,68.32881919683146,37.43078119105694,1.4894539496305037,62.40612120174282,9842,1
898,71.46713686433323,58.65211269039793,2.312215705174569,31.87415485744733,3511,0
899,82.06508966508358,50.30033473189457,2.3229888232096565,31.725232487381703,182,0
900,61.83064329012764,58.734442712597165,2.625609966793086,29.560790197510165,5796,0
901,73.68673308872901,49.43823710785907,2.0734867452202517,45.59811761930761,9771,1
902,66.0666118767264,29.821776660096397,2.4664563741769183,41.42621392668883,2540,0
903,70.28744822934817,48.784260941471686,1.4855859376018794,50.86758977026565,5860,0
904,82.78451862607298,58.481150549370156,3.5487004763949,46.71259666077354,1882,0
905,71.91099068019903,42.850031847330285,2.9174864810886056,26.196101532759325,8896,1
906,70.46436548156149,46.89628024874038,1.2947923922239832,31.927222299896293,6526,0
907,56.40143859020081,48.59093197159218,2.165170089453327,53.653287482758216,8006,1
908,77.46253566027221,26.803888961052145,3.336601427562167,37.96701755423195,9022,1
909,76.45484181141076,63.37078060349981,2.4569780536142103,51.87591818018013,1460,0
910,91.6325472330546,42.7889945608226,2.3030585398619032,38.50319052084683,2178,1
911,66.92221765046999,54.04588345978239,2.9254073229919237,30.323435717114787,1077,0
912,72.1915032766394,49.30639091081433,3.3435975351782163,36.967392223332936,7893,0
913,72.49383683710755,60.06095245087488,1.5636475429608394,30.31950204450304,1737,0
914,85.77453279763475,53.248448979424644,3.5501284812178793,34.34447237597576,3400,1
915,69.04704467613048,48.1206058278322,2.1997067183926236,42.00925706565246,4104,0
916,72.7902152577034,42.85187925984576,2.982072031750201,45.11605090369021,682,0
917,76.0789650971654,56.38280561105711,2.9645798593084907,24.09808676745702,8751,1
918,71.86609123156359,35.012469568363066,2.472933881760226,39.826319924909015,8427,1
919,65.53566385449471,55.16712336220714,1.9763402538692856,34.13384264440248,9269,1
920,71.94089992898307,41.20764198756102,2.7143134519077363,33.515851910411875,8575,1
921,80.73631749859771,60.01826929565312,4.625330309075195,41.326846191330766,2498,0
922,59.7348470058894,51.29039634130156,1.638324969536369,34.49548127310788,4212,0
923,71.32969674146877,55.15299014280087,4.692313019104875,53.82137994846674,1338,0
924,62.99879185060827,50.65591051059776,2.7402788289234676,51.8806187625106,3566,0
925,81.95046628924842,35.98098323887203,3.0353714170886392,51.8182829394204,5618,0
926,54.76813095216225,43.114166692837294,1.9132891886152728,35.05089804509698,5463,0
927,64.41078152728412,55.37911470089106,2.2287305833225193,30.375011650806776,3266,0
928,73.7721187506452,51.333246538878754,2.4970903499619808,40.820299293881156,879,0
929,85.65524029234341,59.44791924244538,1.9543050291220878,38.49651633713733,2234,1
930,69.34249738927012,53.22619650429738,2.791082042629128,33.91176837576635,2336,0
931,64.44800473306802,42.26638487437872,2.592984108193229,28.242655533330385,1739,0
932,88.8115706944059,43.631486898234925,4.850781142435734,39.58482030731928,8711,1
933,55.51986099583756,50.8233391241859,1.834025814319539,35.95930549747527,3789,0
934,48.01194043379918,31.487647471999157,3.1026905167485874,46.883470370380195,5055,0
935,74.40014450053333,63.38753508498388,3.2478462819018246,46.651060515214795,8498,1
936,64.97945775647389,53.53397389102046,1.9296794513481625,51.00799805422717,7472,0
937,59.787671828692865,59.81627677639098,3.6868274954528384,27.40704448119962,3490,0
938,77.08356447299353,37.355168473526646,2.6016729871183717,44.01058307693633,7350,0
939,72.43800713771199,59.95652128284205,0.5076103484169328,32.72534293766328,7349,0
940,64.35921369263272,67.851991288222,3.659849612104565,27.795857891889153,3896,0
941,57.19695601329106,39.43297315698146,1.8830591158976362,35.7139776305129,2634,0
942,78.72457328280144,56.171214359230135,1.952225053860901,50.68704980134618,2280,0
943,76.50201177958661,50.00887955749835,3.687902082892398,36.27681646429516,4406,0
944,69.00824136220618,37.64452921401404,2.65283851758155,55.65454659959112,4327,0
945,88.46636996047665,53.94307177481496,3.9177721505515004,45.48878515520333,9689,1
946,59.29915233673847,56.668825638698785,4.210166095365318,36.05909521019423,1546,0
947,54.74474829075261,45.19098757864923,2.355071539677702,51.600484289064084,1051,0
948,63.080919301187556,59.327332162041785,3.7932624959550307,44.45396772114286,4121,0
949,69.54413983644503,36.66589274568642,2.244539198607118,30.674406115532946,5585,0
950,72.43339449322691,38.04195082840285,5.233115917132176,58.588026355805155,1817,1
951,67.5876394214367,51.09277916471002,2.3070429954687848,42.594788230864765,4342,0
952,73.52055396514297,50.203082223778175,4.026087440960004,40.18796191985492,3905,0
953,57.48460575809556,44.26741209260716,3.8437900258815754,31.44467330094384,6013,0
954,84.4376460407326,56.47675548777509,3.316087822108934,51.79538267607738,7575,0
955,69.17848821607431,54.247154513727594,2.329456838583317,45.172754273613066,4910,0
956,81.17295831588127,56.865112567472124,2.848602508058591,46.292381802952406,1696,0
957,73.42725346377703,49.01490851718186,0.846411887055448,34.924686564742316,6694,0
958,74.56753219153784,54.820642143826724,3.2244200383822506,48.341005719100686,3316,0
959,75.69767280232205,46.434797575760044,3.349615331028385,49.11813593570802,9198,1
960,74.47708560017315,66.43054952069276,3.1334994190613714,33.312217612188775,5855,0
961,76.42722759867544,43.49963383902411,0.026693828707442524,25.83009860319009,6383,0
962,83.29152530132431,66.8423794356665,1.734363554910189,45.81373059338924,1437,0
963,71.9652116970147,50.27910357671527,2.2519090171513376,24.266530503942604,3074,0
964,77.09003757588512,38.99591288345006,3.291658933189046,41.52015777837779,4573,0
965,69.10264305712774,60.94463480390881,3.2893389056429845,35.52754895212693,8652,1
966,84.40117215449473,51.00721110715967,2.8297762080288207,52.18665210788921,6926,0
967,63.2360769794073,56.8089927870419,3.6352455366039567,36.071561092327926,5767,0
968,88.00940432910815,59.79084734834075,1.9737576246971,51.07272972003804,8864,1
969,69.59842049355656,52.7036444331602,3.6102350056939962,34.85790555636974,8113,1
970,55.69224897881952,45.26207324149748,3.474742104839891,49.999910050596114,3144,0
971,71.2810441491079,57.805707021354,3.3775547328379103,60.603415438368316,9876,1
972,63.18948342525119,50.006044059636764,2.817959568914344,29.319528616337596,5118,0
973,78.40643548988724,55.48686254886735,4.830743824831262,42.92035721730908,2333,0
974,63.47376020697609,32.770155409668305,3.4931956884898785,67.48782415910065,5737,0
975,65.5381656678522,53.57585373607881,2.031664136746441,40.66588826902922,7567,0
976,51.10459269054469,44.891313398839756,3.248305475735984,40.617882702296484,3346,0
977,65.47693680750923,63.226477097428244,3.7524833770742188,47.884989473510196,4141,0
978,45.76120673371044,54.98469878311276,2.4118914010756907,40.41080864094754,1989,0
979,54.16097176514277,51.918861966794374,4.089272246931099,22.927740054294475,7776,0
980,77.60414656144297,53.890479946801776,3.382033705716011,51.322873748389384,2755,0
981,77.85800158650832,42.012473176986255,0.6575216623346529,19.970515861348073,3818,0
982,74.25457561784965,62.98605352422443,3.299671977337926,35.83208348861658,5635,0
983,60.33023856870787,65.93096334733524,2.5939708455872847,52.074257491566485,9348,1
984,69.5228864385802,53.14330808438573,3.537179814541736,36.434575713572144,2229,0
985,69.96397460909432,62.723228548589105,3.9442148402518145,33.063035075355955,9798,1
986,58.416353108074574,45.44681441061973,3.195162047141818,48.7926390516656,1730,0
987,85.0339830176715,43.62309147020015,4.665252233944695,31.488852131656135,5160,1
988,78.77362290575671,50.32739798983138,2.821293115436504,27.77774280408046,1091,0
989,67.79035826170336,53.47952830694319,3.624817823053875,42.74513987493283,4690,0
990,70.26885838994531,46.848106550055036,3.8049425736373474,38.17076701587409,9485,1
991,72.08382807947552,54.30214552294787,2.902654031107267,27.56326885811158,6966,0
992,49.58265131575709,52.451115856587315,3.7787743079777822,46.3695253999487,8994,1
993,67.52822617479403,42.01354579767156,2.405327012837831,44.644876055772336,9322,1
994,63.180157520022014,54.15034413961377,2.5774315809787813,36.40244983394368,5021,0
995,59.983799901050844,56.90822594017217,1.6875113096636876,37.086679938750535,8121,1
996,67.18899707114045,51.371754540723124,3.241409116370047,44.70392742009157,2581,0
997,87.97686526849523,59.22118482609354,3.3252516758543442,51.90361419752066,8854,1
998,76.4084286126701,40.260769652024386,4.1792631585792295,37.172067898906754,6381,0
999,64.28821010217203,53.74360337705481,3.7911400043558836,46.54688493008145,8658,1
1000,75.72582781356158,40.6377543488258,2.715204443352567,45.65200217084599,6349,0
1001,83.99355436586002,41.0873491341353,1.821820312665723,48.79307292708977,893,0
1002,79.24633682912769,44.95255333009768,3.432850402519974,40.39309198743465,4831,0
1003,70.59630369920174,42.46351853140604,4.1107531724146416,30.87674485933642,1086,0
1004,63.53063222294426,45.6160334500709,3.755184973803943,35.37500846800031,9249,1
1005,76.9822331361359,48.28679751431049,4.084477524857288,43.42853465781648,3695,0
1006,73.9348538542175,56.69723589065107,2.7881104688017575,58.18464378381593,954,0
1007,78.95193220027733,47.43072769035438,2.5333810318243546,35.159803768037214,1669,0
1008,76.35171801681969,37.31499434584326,2.263098647768201,48.04787443527399,2356,0
1009,80.49552715319335,59.12054277196128,2.9441035333864045,36.719435493232396,4203,0
1010,64.64764788439432,43.30327893107968,2.9214092040311805,41.10468755886136,4276,0
1011,83.17394065634326,49.53023658316297,3.2066776285391163,55.15396749263593,8061,1
1012,71.975996046924,53.57229205552569,2.870702542964492,47.64292581420433,5354,0
1013,90.75260872625265,51.59688334722226,2.866372270273229,27.587007272590434,8529,1
1014,63.10812181910432,58.753436380171806,2.223305947027856,34.27524976188409,8006,1
1015,87.3596380316525,53.83202514714207,3.941619013551491,52.56221344441359,6101,1
1016,71.97910783462648,43.10952336242313,3.076518062243711,41.418780426284954,1832,0
1017,63.48581996385552,67.42849739193329,2.825556065714718,28.511598803841366,914,0
1018,65.16114165945679,51.554667706705864,2.2525707467507954,31.81047555026279,7135,0
1019,66.7965269180568,48.82127818702795,1.668086889608914,47.03493522711172,1286,0
1020,74.24165946401916,57.711403384444566,4.307964192549344,49.944102812176304,7681,0
1021,75.228354880355,51.99560756744058,3.554638708131807,40.178553014821745,2325,0
1022,64.26299996061421,53.19382554351462,1.3760821574300328,64.75313800936102,9276,1
1023,69.75645407739017,69.9374719888055,3.763142300709657,48.24152363455639,6523,0
1024,91.42270358611864,47.799028573959625,3.9224811702331093,37.565189303671,9089,1
1025,87.27543170100711,47.45791284786083,3.1243761223009296,31.842939519006556,5273,1
1026,74.36323669674032,50.93262809609971,4.598110895751759,30.251156953609588,8835,1
1027,70.380034781682,58.572127484648306,3.216719642122883,43.35421320480369,5982,0
1028,71.20031326718261,37.94772775847681,1.5831764720508101,35.11222955086593,619,0
1029,76.13517972730416,34.27555286818796,3.365169001048321,56.73743753983425,5141,0
1030,59.77207434801595,45.30307783503882,3.2448973017127294,54.66311802917859,1554,0
1031,67.42623462576655,36.9286163275257,2.3967031512218453,46.33066547497227,6970,0
1032,53.314159261224106,46.60134921979489,3.573558836877425,28.210038270431042,7313,0
1033,73.9922312260528,54.019997569034324,1.332334733809138,33.27781127447595,7859,0
1034,76.4719593970274,42.87400909158189,3.9905668274427892,52.556775257411005,9350,1
1035,65.16813537700627,38.58538738574926,2.1218782963945473,34.36933800204898,9404,1
1036,85.73986763290033,50.55469729372278,2.015053874882968,51.22141733919524,3506,1
1037,57.74234336997659,56.90034787692136,2.886175227692523,44.74603923034761,1046,0
1038,55.3562511979018,36.4402124918671,3.432972928043635,40.51717884813187,4130,0
1039,72.24451818559972,56.561859186447876,3.16392406359343,32.97167187064559,8427,1
1040,80.47098302612154,56.53844962990661,2.2573408342276218,39.05756156475248,892,0
1041,86.83927691457869,57.632680817253025,2.4939107088081114,41.89647954874898,1236,1
1042,65.4111573713106,59.74784171897349,1.866957652622538,50.325388983011216,9654,1
1043,80.78680833431295,67.61611139727692,2.77532009837013,31.142643993662453,654,0
1044,69.61491530499293,47.15126361104756,4.07502121451091,37.37183157473885,7137,0
1045,68.2737270005918,50.87657264062287,2.995737062356124,40.44823131932285,3503,0
1046,78.83659937486672,46.6684925340158,3.859414254759453,46.62678357686165,2354,0
1047,76.52322878413419,50.01581475804649,4.455401337726192,30.91535662477223,1466,0
1048,54.236078430157505,62.262986845090495,2.411981480963033,26.83430207112785,1048,0
1049,84.76540349725896,39.23988412855465,2.8134267469446352,46.7396515171005,8395,1
1050,83.80091354147451,43.1116026226754,5.1711928610624955,24.820508850532967,7909,1
1051,63.74437298490471,61.01744749203649,4.444343411979945,52.849797147621686,7307,0
1052,73.95803533437409,58.160292055216715,1.3275954741876475,38.44073902517092,9338,1
1053,74.94030186282738,47.094946825463374,3.3871483160609066,24.52468917725554,7519,0
1054,72.60673765823907,56.83521600896576,3.0005599923396953,35.19579780596506,4126,0
1055,64.4969484615458,52.72972673993627,3.8264531108587625,43.79123633069237,6056,0
1056,63.283766320619485,62.0021968720079,2.255021232514945,34.672989124450226,7469,0
1057,69.74445929008554,50.59607675061418,2.160391627959328,40.20029748824348,7422,0
1058,81.72729019259364,58.20505691098066,2.3239292847063906,47.40078365705286,2714,0
1059,75.43600154594432,71.13609528394096,2.428071453801567,37.9780966461238,9255,1
1060,66.29385667913894,54.78479324037973,3.815324166809014,30.629423235338663,3371,0
1061,77.71698710648344,50.39462532635875,1.81879882685112,37.01016002628159,9129,1
1062,41.51457379369924,55.77957588176783,2.377386100040681,54.1484013645926,7484,0
1063,81.48765700372104,47.07775313436892,1.2109876094985588,56.85064345333184,5778,0
1064,52.60286221221901,69.10374164419785,4.007117823412373,19.800738260577248,981,0
1065,66.37559058596868,51.44056830156785,4.27103009943114,50.910279091914774,3288,0
1066,58.803301053738565,47.8165334381959,2.6729265691362136,42.50147716035356,3434,0
1067,57.053185242790946,43.31448795983971,2.702050635186777,49.2398267912015,2298,0
1068,81.6082678737852,58.77776153285151,3.4532219022828974,34.4951173973237,8503,1
1069,65.32298798688109,56.93749930262191,4.474482007378255,22.31736490498514,9507,1
1070,73.46503881730716,46.02116502868726,3.4086107475639174,45.844887886474616,9172,1
1071,69.53079421120816,54.61161076097938,2.3024580575248854,30.59022738717283,854,0
1072,74.77040827223121,37.931552254297145,1.3811774280135596,26.117075685151477,5317,0
1073,70.76821891060256,51.47976460058525,1.8848737373365123,26.815986175265337,8992,1
1074,57.1700777581143,53.62205081661356,3.073219450312465,46.00913782415334,470,0
1075,79.9626681944714,63.65863847647378,2.3446724767992055,41.39452466029197,1832,0
1076,65.06243416838687,43.83344957817049,3.1949677059907584,47.824660218746736,5359,0
1077,54.434181013402494,39.77317896958141,2.447075983763766,46.69075254496365,901,0
1078,65.71884839034088,42.83657631259967,1.9418535687055885,35.790664354162345,6499,0
1079,85.00759790634311,39.30745199748064,1.822968368546929,39.29526426122544,9281,1
1080,78.50221742113493,60.693258862071865,4.56235450937323,34.885624712174604,4871,0
1081,66.5134786559214,62.389114360192295,3.8889877491836433,37.89672227134509,7107,0
1082,66.50742295681572,52.56173262359063,4.7305179518279585,30.32745262018934,515,0
1083,66.78364948782617,59.770359565481186,3.5399509007551027,43.90484293874335,3437,0
1084,90.76747983560841,51.071667044641885,2.570008591385161,50.75120748981757,5358,1
1085,73.81935452231554,49.23910681839387,4.323340922489938,31.833869701790135,8127,1
1086,74.3004164719107,47.3356990475699,2.9669319986382323,52.81269645401343,5157,0
1087,80.30283454031843,47.516872068979474,3.2208417702903525,41.135214964779415,7067,0
1088,72.38789159026514,37.61758754952775,2.957175620924481,42.41078976405813,1720,0
1089,67.40957854179297,52.114038108858715,0.05309578071598553,23.005704803924818,9827,1
1090,68.03650150915021,49.67732871828765,4.604735012294853,21.92737690434266,6082,0
1091,69.28398740585936,55.962885792623005,3.4910039459577535,41.44116362779682,8093,1
1092,69.62777763490159,50.74818797150888,3.32982306086851,47.897321246320075,2892,0
1093,77.2762954363698,48.69837038744726,2.9382239377294392,33.28619556355048,8864,1
1094,70.519458858073,43.03045575993895,3.163427820386131,56.70093900583089,7486,0
1095,77.3264007721558,50.57722589457409,2.402721064153752,47.34935974254316,4993,0
1096,69.19283419891417,55.9058978465293,3.616579352307271,30.91658748292015,5196,0
1097,70.7863519031609,40.85328807132912,1.6929016556008676,40.308486670535075,4956,0
1098,50.01799315467892,50.699790029445914,3.186068432470547,64.76929133723412,3755,0
1099,79.16327674702481,51.86434361223587,3.5615734705711044,27.574359972002945,8584,1
1100,73.46488475897992,44.255481731053884,2.801330866177097,45.282699389151055,4393,0
1101,79.98010109859652,45.297149560735996,3.370867792471025,36.77255447276658,179,0
1102,41.03744621806311,51.84488679012971,2.00866560776575,47.06896290918512,4408,0
1103,90.88374704780728,40.93263185365902,2.0341732291040358,52.67273646318382,1962,1
1104,68.60410371844826,52.79938972199514,3.236717121026393,36.13762911288632,718,0
1105,81.08182816737516,42.8371650107264,3.678549654621052,51.18912271707174,1059,0
1106,59.60094072874469,58.50282954426573,1.125134344498289,62.21203394271961,3835,0
1107,76.12773905062569,68.7026219631064,3.5220206351107666,40.66274737344235,8214,1
1108,59.46584436826344,43.11394558638544,2.456798499623663,47.848886874941854,2268,0
1109,63.76231039304195,54.2736628989974,2.8071939126925876,34.09559229796725,3345,0
1110,89.14031353866787,44.18606476094384,1.6604820764349628,40.19259309031212,7335,1
1111,68.09317599236654,58.32763339038232,2.148382759813292,38.23324907291757,1261,0
1112,72.17432873179723,39.87793272731828,3.966125325530311,47.96935925658596,2140,0
1113,78.70067730688754,53.8446940674217,3.0328633739802133,52.04675935756926,8260,1
1114,74.95681887972604,43.01608826488518,2.6172215982904414,38.903451508825405,5749,0
1115,71.50418905143576,48.34412328721305,2.883511647368965,55.336228457329234,9391,1
1116,73.64961002466225,41.75179779882154,3.4892118246643014,55.30047441561629,7418,0
1117,94.03415585238275,56.57880376716603,3.4404944961633377,48.46853743179901,9980,1
1118,69.42381202966415,43.30415716448331,2.9249729996031992,34.83973468278272,7583,0
1119,72.01099046714967,54.41571407465462,4.092959110896668,33.88171183260097,4232,0
1120,80.50654396007612,47.24721577390134,3.970462636906666,31.876186453099614,944,0
1121,81.05525932957984,49.0842210256091,3.4133720291303957,49.49166070238161,5877,0
1122,81.8703030556038,51.18204725920103,3.0546117829100705,27.882317925106356,1743,0
1123,76.38730222029184,43.90540262672921,3.657321095119539,46.76837654111007,1363,0
1124,58.569950872695166,51.68293690832709,3.3142674218011834,29.18890652175887,3034,0
1125,86.33431532301096,62.24267651483529,4.060800071805947,48.235461198419735,6239,1
1126,58.53654606981312,43.77524171333829,3.8995613767383075,40.17219582730561,7274,0
1127,73.02635465239034,59.37448114619076,1.9817460985822715,53.33638561859827,315,0
1128,62.45724149980642,61.984781067902276,1.9140368292582937,51.41454578321271,4876,0
1129,69.35861653407008,43.470760087775645,2.2987504555959237,54.35065412002112,2440,0
1130,73.2876241030348,38.35956315927558,3.976138690066921,54.60818718289113,7806,0
1131,73.21357215450273,52.41568720137412,1.4236910032287544,41.436308339881975,9799,1
1132,74.21920754235285,45.620739817865015,3.394757389107993,28.412069335753955,2190,0
1133,86.13711269058646,64.94882575330402,3.3625430910929612,29.474769450026216,1216,1
1134,74.5353430151398,50.27846032399866,4.162648058686193,19.131514706840626,7850,0
1135,67.55843364709351,43.58240473571857,3.1803386906638873,29.163341665719066,5434,0
1136,79.64087168288357,40.82272391190631,1.6567906094160993,40.68823657704649,2261,0
1137,81.89470488924641,58.719239672726644,2.040645039351877,34.40345819174838,3356,0
1138,57.72392184863008,45.43052820732651,1.8180044781021754,38.19864395590149,9440,1
1139,75.97400069849859,50.350630395683424,2.4620560336668595,44.92715419461401,3276,0
1140,77.01172742310898,57.64642196089984,2.8170984325760733,36.95934741934242,6480,0
1141,67.02436496640009,46.12593318455336,1.834558473778943,28.781711995874158,3445,0
1142,83.75706813311619,49.63256937007871,4.470661990652289,39.46766332436568,7096,0
1143,68.49944412967473,49.86745272141984,1.674718628047559,31.01509513227155,9432,1
1144,71.25576453471542,55.46659609212873,4.3461034238624805,37.292135030209366,3033,0
1145,68.26928175716131,54.72595468408261,4.18516303143934,53.42776964423003,7841,0
1146,70.15579047581467,48.23909014996137,3.8983025496890353,37.294946959038256,5755,0
1147,59.037249131047986,50.509192491972144,2.3062333925032497,57.70957553347745,2548,0
1148,55.59949117405706,47.025767907812096,3.3424508791769014,54.316359869379696,927,0
1149,85.94505063224972,38.179100744644444,1.722628866449382,34.20694691420957,5996,1
1150,61.53038651681672,52.060806859185035,3.910907035033749,28.888762335842245,1303,0
1151,60.08607650543693,65.13753408666454,2.926015218463731,39.47445838079807,6719,0
1152,48.466098863962856,42.9302468744715,2.5906797854133146,51.53327763396889,6898,0
1153,63.610382523104974,43.815762323178376,1.7762551533437307,35.09809093771312,944,0
1154,56.76910206592502,43.03417782685007,0.5224938813709832,49.08090298262139,3071,0
1155,86.4201516013637,55.79673422978498,1.961459142964244,52.08439989136088,1368,1
1156,80.09817089342634,53.58788363357152,4.112798195612907,32.25974349637394,4844,0
1157,63.118496548222765,48.73169846066835,2.597166571525196,33.23948911711413,7835,0
1158,92.52435805344308,42.65584750688828,2.8306711428849525,47.12662032127007,9921,1
1159,79.81765486991594,50.73901433311939,3.6555543582884527,41.518475496415704,3630,0
1160,66.75168616491378,37.48302298131357,4.805668878116265,33.13938473456321,5185,0
1161,45.005942851264265,51.147412534859946,4.325004654945639,36.47819551880413,9095,1
1162,92.90942572590743,56.97219508870347,2.027664996183812,39.29480447272581,8419,1
1163,56.10427533236404,39.99040690693057,1.0574294285625936,24.351455750445396,9243,1
1164,53.546012530431085,37.73985378536269,5.359614259100104,47.656431064826954,2364,1
1165,80.2257043200964,62.63550313355888,5.2689916116594535,35.21307811060809,119,1
1166,94.39752406339272,45.10592288396332,3.188453596429283,12.162837762019013,1881,1
1167,83.84272818510519,59.08758276755057,1.7295117544181784,39.76129031690547,6957,0
1168,75.6390912005236,48.76801867841735,3.9632265338939394,32.58428741106492,4934,0
1169,75.94754341665286,48.70436146446938,2.89201631398739,56.88822192302676,7396,0
1170,78.53415558780307,53.50730159597316,2.8870188768933893,34.14554979080032,8848,1
1171,77.58928589786765,42.92800914602847,3.894458843105129,29.02356636421389,2344,0
1172,72.81191423969376,51.059977147965164,3.3343747468732987,45.07932669962016,3083,0
1173,71.04201103951875,46.94808468140726,1.8141850889850548,33.395526319924166,2825,0
1174,69.37406872100478,39.436052452759746,2.675258064918026,32.20543798747768,4699,0
1175,62.46035411133324,52.69985659781119,3.6611529286613465,45.09501382824406,5466,0
1176,67.19324923133226,47.893537544976674,3.5102522224050183,29.595326921104338,4987,0
1177,53.07043185804615,48.743801372442334,3.262016574358476,25.42726341800547,296,0
1178,69.0166037320525,40.31871245268674,3.9334229544758643,57.259980020943374,5326,0
1179,60.11408892849083,62.731202942102435,2.638283012182735,45.794987376006446,2928,0
1180,58.964106827842286,57.01371349108893,3.1786697752190722,37.35790715005635,4088,0
1181,71.79894151153478,57.713247073375825,-0.3755791001776001,39.96522790298064,5832,0
1182,83.920022863446,47.55644238046654,2.550349806157186,45.05864358116156,5379,0
1183,79.18316606002313,36.16653688397264,3.7639029085756444,49.7333744961342,2569,0
1184,54.29499396376823,65.62333905991609,2.6096055328828576,32.44024708684988,1730,0
1185,60.10371863429663,49.51121993595306,2.533772608282888,43.66146525965682,3378,0
1186,79.40771187988216,44.00960163183957,1.9585470482251814,34.932958237897616,2138,0
1187,60.175126064616904,53.33441259586491,4.003365892729145,38.110187554873754,5532,0
1188,67.75366850002976,59.336966304026376,3.5484632735405706,41.60692867464905,5121,0
1189,75.50052099024552,49.81559555131627,3.8254145978230847,39.933214269473275,4430,0
1190,60.31655545136365,60.228601343514995,1.2737860380421104,47.355668983025716,6570,0
1191,71.0537550614596,58.66399950813495,2.8395499567343663,44.87086559115594,7177,0
1192,56.65974505081795,41.38895050078354,2.719888992249994,24.918307906278223,4861,0
1193,63.98632356048786,44.60967915472419,2.7194282934014473,26.421767929345577,5319,0
1194,73.19781934142537,57.66029730623814,2.383972456282044,36.302833152407075,7101,0
1195,54.070062664683306,28.299099489516497,2.6538957282199847,58.28625262441825,1487,0
1196,74.40474737960399,48.80435445468009,3.849644782706652,31.484081674983976,741,0
1197,69.80362201073319,38.553350387002624,1.0871486466521707,37.917772903872475,5712,0
1198,75.52489954417148,46.1875695885318,4.777294768030454,34.636539730434784,7310,0
1199,72.23914134064661,47.609439287766364,3.4838411250264616,34.4595561591192,674,0
1200,83.64140429973844,47.134044976739936,2.9576681043397874,41.782397439050555,9310,1
1201,71.25224502647907,45.58190998309913,3.906834146372926,54.00777276195652,7896,0
1202,65.70594458874747,41.22285080296949,1.548165254831565,44.559683998805895,8691,1
1203,71.22297503032284,68.3352901345495,2.335299094848986,31.964690385729078,4790,0
1204,75.43298029036387,64.9396960332908,2.878924567609446,67.53229510803207,1556,0
1205,70.48860070325705,40.70347343794974,4.365560370432178,40.78573220961126,1695,0
1206,70.40591691203882,62.656934010428536,2.953503418873442,34.227790436178864,8408,1
1207,62.980083121932445,46.80427607621718,3.4500546711851463,54.12096374677589,8086,1
1208,63.37099082449052,51.033499786653685,2.4104210040638723,35.30929382056181,8674,1
1209,55.97394728200307,49.49380832082467,3.486842068967491,56.62913654987443,2229,0
1210,87.4957674318694,44.72201086996827,4.677239592974457,31.293572090333335,931,1
1211,57.56136764608715,57.870818748849175,3.9955266916741143,54.300303889213694,5068,0
1212,63.07094802204092,51.00709224461326,2.9185440122221205,42.01047664281695,3581,0
1213,62.81592734430802,46.18758861424607,3.6754908472654697,52.91052232702434,2217,0
1214,78.94924376944441,39.56328444959622,3.5775169546072116,59.01765708701544,4582,0
1215,67.05050321707972,42.85123989024704,3.5065876716972757,28.673927094787462,2106,0
1216,82.47742072673734,36.86895907518323,4.111953360860409,52.757718207583224,8588,1
1217,63.26509375756132,50.09778838732136,4.104477703837467,25.910960955745953,6860,0
1218,72.78994162223802,40.42667526172483,2.8728414031251157,29.528156447517716,9010,1
1219,61.64652946740243,47.87551589985167,3.641879061477769,31.965905402075627,5794,0
1220,91.45149127773388,60.96081482888297,2.6169050788402064,45.03636636177861,6162,1
1221,58.12401580970487,59.594396583372685,2.0769276036844224,40.3301587693486,3179,0
1222,73.09820710227028,49.741784847179055,2.7305062442960137,38.328639158371644,5378,0
1223,76.33776880932099,49.3033221908548,2.9237218482604175,41.46235279022361,110,0
1224,74.13799097451498,65.03899639536806,1.338419010822008,45.91289589293473,4980,0
1225,68.14712341122292,54.16604896286969,3.8603325594167206,46.68248123941353,510,0
1226,68.70179300266574,47.37754832098781,0.232674577397602,50.94166835615131,698,0
1227,70.4381147197911,38.591855063036384,5.7148169394863215,58.200348127674395,923,1
1228,68.52997998371511,53.150985745317946,4.501879133796319,39.78637627558523,7976,0
1229,79.6387911679491,56.6345901806629,2.7389912758276864,34.789110378690836,5317,0
